fin_de_semana,hora_date,linea,estacion,total
False,23,LineaB,Dorrego,19.869565217391305
False,23,LineaB,Echeverria,1.875
False,23,LineaB,Federico Lacroze,37.52173913043478
False,23,LineaB,Florida,40.869565217391305
False,23,LineaB,Leandro N. Alem,121.36363636363636
False,23,LineaB,Los Incas,5.260869565217392
False,23,LineaB,Malabia,31.565217391304348
False,23,LineaB,Medrano,49.608695652173914
False,23,LineaB,Pasteur,27.82608695652174
False,23,LineaB,Pueyrredon,18.0
False,23,LineaB,Rosas,3.25
False,23,LineaB,Tronador,4.608695652173913
False,23,LineaB,Uruguay,71.65217391304348
False,23,LineaC,Avenida de Mayo,11.304347826086957
False,23,LineaC,Constitucion,40.26086956521739
False,23,LineaC,Diagonal Norte,20.73913043478261
False,23,LineaC,General San Martin,11.173913043478262
False,23,LineaC,Independencia,18.043478260869566
False,23,LineaC,Lavalle,11.304347826086957
False,23,LineaC,Mariano Moreno,9.91304347826087
False,23,LineaC,Retiro,49.95652173913044
False,23,LineaC,San Juan,18.08695652173913
False,23,LineaD,9 de julio,19.130434782608695
False,23,LineaD,AgÃÂ¼ero,28.043478260869566
False,23,LineaD,Bulnes,32.26086956521739
False,23,LineaD,Callao,55.47826086956522
False,23,LineaD,Catedral,38.47826086956522
False,23,LineaD,Congreso de Tucuman,9.347826086956522
False,23,LineaD,Facultad de Medicina,63.17391304347826
False,23,LineaD,Jose Hernandez,6.954545454545454
False,23,LineaD,Juramento,3.4782608695652173
False,23,LineaD,Ministro Carranza,13.869565217391305
False,23,LineaD,Olleros,5.9523809523809526
False,23,LineaD,Palermo,18.695652173913043
False,23,LineaD,Plaza Italia,17.0
False,23,LineaD,Pueyrredon.D,30.347826086956523
False,23,LineaD,Scalabrini Ortiz,24.434782608695652
False,23,LineaD,Tribunales,28.217391304347824
False,23,LineaE,Avenida La Plata,8.956521739130435
False,23,LineaE,Boedo,9.08695652173913
False,23,LineaE,Bolivar,21.565217391304348
False,23,LineaE,Catalinas,11.347826086956522
False,23,LineaE,Correo Central,28.608695652173914
False,23,LineaE,Emilio Mitre,2.6842105263157894
False,23,LineaE,Entre Rios,18.73913043478261
False,23,LineaE,General Belgrano,8.454545454545455
False,23,LineaE,Independencia.H,29.17391304347826
False,23,LineaE,Jose Maria Moreno,4.7727272727272725
False,23,LineaE,Jujuy,13.434782608695652
False,23,LineaE,Medalla Milagrosa,1.375
False,23,LineaE,Pichincha,4.476190476190476
False,23,LineaE,Pza. de los Virreyes,1.6875
False,23,LineaE,Retiro E,13.695652173913043
False,23,LineaE,San Jose,10.272727272727273
False,23,LineaE,Urquiza,5.130434782608695
False,23,LineaE,Varela,1.8888888888888888
False,23,LineaH,Caseros,12.434782608695652
False,23,LineaH,Cordoba,24.26086956521739
False,23,LineaH,Corrientes,28.391304347826086
False,23,LineaH,Facultad de Derecho,40.34782608695652
False,23,LineaH,Hospitales,9.565217391304348
False,23,LineaH,Humberto I,25.043478260869566
False,23,LineaH,Inclan,13.652173913043478
False,23,LineaH,Las Heras,64.73913043478261
False,23,LineaH,Once,40.56521739130435
False,23,LineaH,Patricios,29.391304347826086
False,23,LineaH,Santa Fe,43.95652173913044
False,23,LineaH,Venezuela,14.782608695652174
True,0,LineaA,Alberti,3.0
True,0,LineaA,Castro Barros,1.0
True,0,LineaA,Congreso,2.3333333333333335
True,0,LineaA,Flores,3.0
True,0,LineaA,Lima,3.0
True,0,LineaA,Loria,1.6666666666666667
True,0,LineaA,Plaza Miserere,2.6666666666666665
True,0,LineaA,Primera Junta,2.0
True,0,LineaA,Puan,1.0
True,0,LineaA,San Pedrito,8.0
True,0,LineaB,Angel Gallardo,1.0
True,0,LineaB,Carlos Gardel,1.0
True,0,LineaB,Carlos Pellegrini,5.0
True,0,LineaB,Dorrego,1.0
True,0,LineaB,Federico Lacroze,1.5
True,0,LineaB,Malabia,2.0
True,0,LineaB,Pasteur,1.0
True,0,LineaB,Rosas,1.0
True,0,LineaB,Tronador,3.0
True,0,LineaC,Constitucion,1.0
True,0,LineaC,Diagonal Norte,2.0
True,0,LineaC,Independencia,1.0
True,0,LineaD,Bulnes,1.5
True,0,LineaD,Congreso de Tucuman,2.8
True,0,LineaD,Jose Hernandez,2.0
True,0,LineaD,Ministro Carranza,1.5
True,0,LineaD,Olleros,1.0
True,0,LineaD,Plaza Italia,1.0
True,0,LineaD,Scalabrini Ortiz,2.5
True,0,LineaD,Tribunales,1.0
True,0,LineaE,Avenida La Plata,1.8333333333333333
True,0,LineaE,Boedo,1.0
True,0,LineaE,Bolivar,1.0
True,0,LineaE,Catalinas,1.5
True,0,LineaE,Correo Central,3.3333333333333335
True,0,LineaE,Entre Rios,1.0
True,0,LineaE,General Belgrano,1.0
True,0,LineaE,Jujuy,2.3333333333333335
True,0,LineaE,Pichincha,1.0
True,0,LineaE,Pza. de los Virreyes,1.0
True,0,LineaE,Retiro E,1.5
True,0,LineaE,Urquiza,1.0
True,0,LineaE,Varela,1.0
True,0,LineaH,Cordoba,1.6666666666666667
True,0,LineaH,Corrientes,3.5
True,0,LineaH,Hospitales,3.0
True,0,LineaH,Humberto I,2.0
True,0,LineaH,Inclan,1.5
True,0,LineaH,Las Heras,2.0
True,0,LineaH,Once,2.0
True,0,LineaH,Patricios,4.0
True,0,LineaH,Santa Fe,1.0
True,0,LineaH,Venezuela,1.0
True,1,LineaA,Carabobo,1.0
True,1,LineaA,Plaza Miserere,1.0
True,1,LineaB,Federico Lacroze,2.5
True,1,LineaD,AgÃÂ¼ero,1.0
True,1,LineaD,Congreso de Tucuman,8.0
True,1,LineaE,Avenida La Plata,1.0
True,1,LineaE,Retiro E,1.5
True,2,LineaA,Acoyte,1.0
True,2,LineaA,Peru,7.0
True,2,LineaA,Piedras,5.0
True,2,LineaA,Plaza de Mayo,3.0
True,2,LineaB,Federico Lacroze,1.0
True,2,LineaB,Leandro N. Alem,1.0
True,2,LineaB,Pueyrredon,1.0
True,2,LineaB,Rosas,1.0
True,2,LineaC,Mariano Moreno,4.0
True,2,LineaD,Catedral,1.0
True,2,LineaD,Congreso de Tucuman,1.3333333333333333
True,2,LineaD,Ministro Carranza,1.0
True,2,LineaD,Pueyrredon.D,1.0
True,2,LineaE,Correo Central,1.0
True,2,LineaE,Retiro E,1.0
True,3,LineaA,Lima,9.0
True,3,LineaA,Piedras,3.0
True,3,LineaA,Rio de Janeiro,1.0
True,3,LineaA,Saenz PeÃÂ±a ,3.0
True,3,LineaB,Federico Lacroze,2.0
True,3,LineaD,Congreso de Tucuman,1.0
True,3,LineaE,Retiro E,2.0
True,4,LineaA,Acoyte,1.0
True,4,LineaA,Alberti,8.0
True,4,LineaA,Congreso,7.0
True,4,LineaA,Pasco,3.0
True,4,LineaA,Plaza Miserere,1.4
True,4,LineaB,Pueyrredon,2.0
True,4,LineaC,San Juan,1.0
True,4,LineaD,Congreso de Tucuman,1.6666666666666667
True,4,LineaD,Ministro Carranza,1.0
True,4,LineaE,Avenida La Plata,1.0
True,4,LineaE,Catalinas,1.0
True,4,LineaE,Jose Maria Moreno,1.0
True,4,LineaE,Retiro E,1.5
True,5,LineaA,Acoyte,5.0
True,5,LineaA,Alberti,6.0
True,5,LineaA,Carabobo,3.8
True,5,LineaA,Castro Barros,3.5
True,5,LineaA,Congreso,11.666666666666666
True,5,LineaA,Flores,6.0
True,5,LineaA,Lima,6.5
True,5,LineaA,Loria,6.0
True,5,LineaA,Peru,9.666666666666666
True,5,LineaA,Piedras,6.666666666666667
True,5,LineaA,Plaza Miserere,15.75
True,5,LineaA,Plaza de Mayo,8.2
True,5,LineaA,Primera Junta,8.25
True,5,LineaA,Puan,3.6666666666666665
True,5,LineaA,Rio de Janeiro,6.333333333333333
True,5,LineaA,Saenz PeÃÂ±a ,1.0
True,5,LineaA,San Pedrito,21.666666666666668
True,5,LineaB,Angel Gallardo,3.3333333333333335
True,5,LineaB,Callao.B,12.0
True,5,LineaB,Carlos Gardel,10.333333333333334
True,5,LineaB,Carlos Pellegrini,29.666666666666668
True,5,LineaB,Dorrego,10.0
True,5,LineaB,Echeverria,1.3333333333333333
True,5,LineaB,Federico Lacroze,67.33333333333333
True,5,LineaB,Florida,1.75
True,5,LineaB,Leandro N. Alem,38.0
True,5,LineaB,Los Incas,7.0
True,5,LineaB,Malabia,3.6666666666666665
True,5,LineaB,Medrano,39.333333333333336
True,5,LineaB,Pasteur,2.3333333333333335
True,5,LineaB,Pueyrredon,7.666666666666667
True,5,LineaB,Rosas,16.428571428571427
True,5,LineaB,Tronador,2.0
True,5,LineaB,Uruguay,6.0
True,5,LineaC,Avenida de Mayo,3.3333333333333335
True,5,LineaC,Constitucion,192.33333333333334
True,5,LineaC,Diagonal Norte,1.6666666666666667
True,5,LineaC,General San Martin,2.857142857142857
True,5,LineaC,Independencia,11.142857142857142
True,5,LineaC,Lavalle,10.333333333333334
True,5,LineaC,Mariano Moreno,4.0
True,5,LineaC,Retiro,71.33333333333333
True,5,LineaC,San Juan,10.333333333333334
True,5,LineaD,9 de julio,3.75
True,5,LineaD,AgÃÂ¼ero,6.0
True,5,LineaD,Bulnes,7.0
True,5,LineaD,Callao,2.3333333333333335
True,5,LineaD,Catedral,7.75
True,5,LineaD,Congreso de Tucuman,11.875
True,5,LineaD,Facultad de Medicina,2.0
True,5,LineaD,Jose Hernandez,5.333333333333333
True,5,LineaD,Juramento,5.666666666666667
True,5,LineaD,Ministro Carranza,5.5
True,5,LineaD,Olleros,7.0
True,5,LineaD,Palermo,17.666666666666668
True,5,LineaD,Plaza Italia,8.75
True,5,LineaD,Pueyrredon.D,2.3333333333333335
True,5,LineaD,Scalabrini Ortiz,5.666666666666667
True,5,LineaD,Tribunales,3.0
True,5,LineaE,Avenida La Plata,5.5
True,5,LineaE,Boedo,2.75
True,5,LineaE,Bolivar,6.333333333333333
True,5,LineaE,Catalinas,2.6666666666666665
True,5,LineaE,Correo Central,4.75
True,5,LineaE,Emilio Mitre,2.3333333333333335
True,5,LineaE,Entre Rios,5.666666666666667
True,5,LineaE,General Belgrano,8.0
True,5,LineaE,Independencia.H,4.125
True,5,LineaE,Jose Maria Moreno,4.0
True,5,LineaE,Jujuy,3.3333333333333335
True,5,LineaE,Medalla Milagrosa,2.0
True,5,LineaE,Pichincha,2.0
True,5,LineaE,Pza. de los Virreyes,28.666666666666668
True,5,LineaE,Retiro E,3.75
True,5,LineaE,San Jose,2.25
True,5,LineaE,Urquiza,1.3333333333333333
True,5,LineaE,Varela,1.3333333333333333
True,5,LineaH,Caseros,6.333333333333333
True,5,LineaH,Cordoba,2.3333333333333335
True,5,LineaH,Corrientes,3.5
True,5,LineaH,Facultad de Derecho,2.3333333333333335
True,5,LineaH,Hospitales,26.333333333333332
True,5,LineaH,Humberto I,4.0
True,5,LineaH,Inclan,3.0
True,5,LineaH,Las Heras,13.0
True,5,LineaH,Once,9.666666666666666
True,5,LineaH,Patricios,15.666666666666666
True,5,LineaH,Santa Fe,5.0
True,5,LineaH,Venezuela,6.0
True,6,LineaA,Acoyte,37.42857142857143
True,6,LineaA,Alberti,25.5
True,6,LineaA,Carabobo,74.0
True,6,LineaA,Castro Barros,37.6
True,6,LineaA,Congreso,69.75
True,6,LineaA,Flores,108.0
True,6,LineaA,Lima,38.4
True,6,LineaA,Loria,55.25
True,6,LineaA,Pasco,10.2
True,6,LineaA,Peru,43.25
True,6,LineaA,Piedras,25.5
True,6,LineaA,Plaza Miserere,80.0
True,6,LineaA,Plaza de Mayo,91.75
True,6,LineaA,Primera Junta,70.6
True,6,LineaA,Puan,38.0
True,6,LineaA,Rio de Janeiro,46.4
True,6,LineaA,Saenz PeÃÂ±a ,34.75
True,6,LineaA,San Pedrito,179.25
True,6,LineaB,Angel Gallardo,64.75
True,6,LineaB,Callao.B,83.5
True,6,LineaB,Carlos Gardel,91.75
True,6,LineaB,Carlos Pellegrini,123.4
True,6,LineaB,Dorrego,90.66666666666667
True,6,LineaB,Echeverria,26.25
True,6,LineaB,Federico Lacroze,159.42857142857142
True,6,LineaB,Florida,27.75
True,6,LineaB,Leandro N. Alem,190.25
True,6,LineaB,Los Incas,55.25
True,6,LineaB,Malabia,83.75
True,6,LineaB,Medrano,134.5
True,6,LineaB,Pasteur,38.5
True,6,LineaB,Pueyrredon,62.0
True,6,LineaB,Rosas,138.16666666666666
True,6,LineaB,Tronador,35.5
True,6,LineaB,Uruguay,34.25
True,6,LineaC,Avenida de Mayo,68.33333333333333
True,6,LineaC,Constitucion,1555.5
True,6,LineaC,Diagonal Norte,17.75
True,6,LineaC,General San Martin,33.0
True,6,LineaC,Independencia,69.25
True,6,LineaC,Lavalle,49.75
True,6,LineaC,Mariano Moreno,33.5
True,6,LineaC,Retiro,488.75
True,6,LineaC,San Juan,36.25
True,6,LineaD,9 de julio,19.5
True,6,LineaD,AgÃÂ¼ero,53.75
True,6,LineaD,Bulnes,54.0
True,6,LineaD,Callao,34.2
True,6,LineaD,Catedral,50.8
True,6,LineaD,Congreso de Tucuman,88.71428571428571
True,6,LineaD,Facultad de Medicina,62.5
True,6,LineaD,Jose Hernandez,42.75
True,6,LineaD,Juramento,56.75
True,6,LineaD,Ministro Carranza,37.57142857142857
True,6,LineaD,Olleros,64.33333333333333
True,6,LineaD,Palermo,184.25
True,6,LineaD,Plaza Italia,84.25
True,6,LineaD,Pueyrredon.D,35.5
True,6,LineaD,Scalabrini Ortiz,64.25
True,6,LineaD,Tribunales,29.333333333333332
True,6,LineaE,Avenida La Plata,16.5
True,6,LineaE,Boedo,37.666666666666664
True,6,LineaE,Bolivar,30.25
True,6,LineaE,Catalinas,18.0
True,6,LineaE,Correo Central,22.166666666666668
True,6,LineaE,Emilio Mitre,32.0
True,6,LineaE,Entre Rios,35.5
True,6,LineaE,General Belgrano,20.0
True,6,LineaE,Independencia.H,39.0
True,6,LineaE,Jose Maria Moreno,25.75
True,6,LineaE,Jujuy,25.75
True,6,LineaE,Medalla Milagrosa,13.666666666666666
True,6,LineaE,Pichincha,23.75
True,6,LineaE,Pza. de los Virreyes,135.0
True,6,LineaE,Retiro E,28.0
True,6,LineaE,San Jose,36.666666666666664
True,6,LineaE,Urquiza,17.4
True,6,LineaE,Varela,22.2
True,6,LineaH,Caseros,43.2
True,6,LineaH,Cordoba,34.0
True,6,LineaH,Corrientes,31.666666666666668
True,6,LineaH,Facultad de Derecho,10.6
True,6,LineaH,Hospitales,203.6
True,6,LineaH,Humberto I,43.0
True,6,LineaH,Inclan,47.75
True,6,LineaH,Las Heras,59.75
True,6,LineaH,Once,195.75
True,6,LineaH,Patricios,155.75
True,6,LineaH,Santa Fe,47.5
True,6,LineaH,Venezuela,61.0
True,7,LineaA,Acoyte,90.25
True,7,LineaA,Alberti,37.285714285714285
True,7,LineaA,Carabobo,96.75
True,7,LineaA,Castro Barros,62.875
True,7,LineaA,Congreso,91.625
True,7,LineaA,Flores,111.125
True,7,LineaA,Lima,56.125
True,7,LineaA,Loria,68.375
True,7,LineaA,Pasco,20.5
True,7,LineaA,Peru,38.375
True,7,LineaA,Piedras,28.625
True,7,LineaA,Plaza Miserere,147.25
True,7,LineaA,Plaza de Mayo,105.0
True,7,LineaA,Primera Junta,114.75
True,7,LineaA,Puan,48.57142857142857
True,7,LineaA,Rio de Janeiro,77.0
True,7,LineaA,Saenz PeÃÂ±a ,52.5
True,7,LineaA,San Pedrito,268.75
True,7,LineaB,Angel Gallardo,98.0
True,7,LineaB,Callao.B,73.5
True,7,LineaB,Carlos Gardel,85.125
True,7,LineaB,Carlos Pellegrini,158.5
True,7,LineaB,Dorrego,68.75
True,7,LineaB,Echeverria,47.0
True,7,LineaB,Federico Lacroze,395.125
True,7,LineaB,Florida,27.75
True,7,LineaB,Leandro N. Alem,178.75
True,7,LineaB,Los Incas,84.0
True,7,LineaB,Malabia,121.5
True,7,LineaB,Medrano,126.75
True,7,LineaB,Pasteur,43.5
True,7,LineaB,Pueyrredon,81.375
True,7,LineaB,Rosas,299.375
True,7,LineaB,Tronador,40.875
True,7,LineaB,Uruguay,40.125
True,7,LineaC,Avenida de Mayo,54.0
True,7,LineaC,Constitucion,1655.375
True,7,LineaC,Diagonal Norte,15.0
True,7,LineaC,General San Martin,27.714285714285715
True,7,LineaC,Independencia,53.75
True,7,LineaC,Lavalle,43.142857142857146
True,7,LineaC,Mariano Moreno,25.714285714285715
True,7,LineaC,Retiro,539.75
True,7,LineaC,San Juan,45.142857142857146
True,7,LineaD,9 de julio,32.625
True,7,LineaD,AgÃÂ¼ero,74.625
True,7,LineaD,Bulnes,90.375
True,7,LineaD,Callao,53.625
True,7,LineaD,Catedral,65.75
True,7,LineaD,Congreso de Tucuman,266.75
True,7,LineaD,Facultad de Medicina,64.42857142857143
True,7,LineaD,Jose Hernandez,73.75
True,7,LineaD,Juramento,100.875
True,7,LineaD,Ministro Carranza,83.0
True,7,LineaD,Olleros,64.125
True,7,LineaD,Palermo,197.5
True,7,LineaD,Plaza Italia,75.25
True,7,LineaD,Pueyrredon.D,43.375
True,7,LineaD,Scalabrini Ortiz,82.375
True,7,LineaD,Tribunales,31.142857142857142
True,7,LineaE,Avenida La Plata,42.0
True,7,LineaE,Boedo,32.125
True,7,LineaE,Bolivar,36.375
True,7,LineaE,Catalinas,9.5
True,7,LineaE,Correo Central,24.0
True,7,LineaE,Emilio Mitre,33.375
True,7,LineaE,Entre Rios,38.5
True,7,LineaE,General Belgrano,15.714285714285714
True,7,LineaE,Independencia.H,38.625
True,7,LineaE,Jose Maria Moreno,37.857142857142854
True,7,LineaE,Jujuy,30.714285714285715
True,7,LineaE,Medalla Milagrosa,18.375
True,7,LineaE,Pichincha,22.75
True,7,LineaE,Pza. de los Virreyes,159.875
True,7,LineaE,Retiro E,47.375
True,7,LineaE,San Jose,31.571428571428573
True,7,LineaE,Urquiza,23.857142857142858
True,7,LineaE,Varela,25.5
True,7,LineaH,Caseros,66.85714285714286
True,7,LineaH,Cordoba,43.25
True,7,LineaH,Corrientes,33.714285714285715
True,7,LineaH,Facultad de Derecho,16.5
True,7,LineaH,Hospitales,315.125
True,7,LineaH,Humberto I,61.5
True,7,LineaH,Inclan,57.5
True,7,LineaH,Las Heras,64.75
True,7,LineaH,Once,193.625
True,7,LineaH,Patricios,155.5
True,7,LineaH,Santa Fe,63.0
True,7,LineaH,Venezuela,87.25
True,8,LineaA,Acoyte,202.5
True,8,LineaA,Alberti,103.0
True,8,LineaA,Carabobo,205.125
True,8,LineaA,Castro Barros,161.5
True,8,LineaA,Congreso,175.75
True,8,LineaA,Flores,241.0
True,8,LineaA,Lima,126.5
True,8,LineaA,Loria,162.25
True,8,LineaA,Pasco,47.25
True,8,LineaA,Peru,66.5
True,8,LineaA,Piedras,54.5
True,8,LineaA,Plaza Miserere,322.5
True,8,LineaA,Plaza de Mayo,177.0
True,8,LineaA,Primera Junta,245.0
True,8,LineaA,Puan,102.875
True,8,LineaA,Rio de Janeiro,171.0
True,8,LineaA,Saenz PeÃÂ±a ,119.375
True,8,LineaA,San Pedrito,542.25
True,8,LineaB,Angel Gallardo,226.875
True,8,LineaB,Callao.B,172.125
True,8,LineaB,Carlos Gardel,174.5
True,8,LineaB,Carlos Pellegrini,273.375
True,8,LineaB,Dorrego,130.0
True,8,LineaB,Echeverria,110.0
True,8,LineaB,Federico Lacroze,701.125
True,8,LineaB,Florida,55.75
True,8,LineaB,Leandro N. Alem,280.75
True,8,LineaB,Los Incas,177.875
True,8,LineaB,Malabia,273.625
True,8,LineaB,Medrano,267.75
True,8,LineaB,Pasteur,111.625
True,8,LineaB,Pueyrredon,166.375
True,8,LineaB,Rosas,594.625
True,8,LineaB,Tronador,65.25
True,8,LineaB,Uruguay,91.875
True,8,LineaC,Avenida de Mayo,78.75
True,8,LineaC,Constitucion,2804.25
True,8,LineaC,Diagonal Norte,30.125
True,8,LineaC,General San Martin,57.75
True,8,LineaC,Independencia,107.0
True,8,LineaC,Lavalle,82.375
True,8,LineaC,Mariano Moreno,53.25
True,8,LineaC,Retiro,992.75
True,8,LineaC,San Juan,108.625
True,8,LineaD,9 de julio,56.875
True,8,LineaD,AgÃÂ¼ero,180.625
True,8,LineaD,Bulnes,203.875
True,8,LineaD,Callao,126.625
True,8,LineaD,Catedral,128.25
True,8,LineaD,Congreso de Tucuman,534.75
True,8,LineaD,Facultad de Medicina,159.25
True,8,LineaD,Jose Hernandez,166.125
True,8,LineaD,Juramento,219.125
True,8,LineaD,Ministro Carranza,194.875
True,8,LineaD,Olleros,162.0
True,8,LineaD,Palermo,358.25
True,8,LineaD,Plaza Italia,155.125
True,8,LineaD,Pueyrredon.D,102.125
True,8,LineaD,Scalabrini Ortiz,194.375
True,8,LineaD,Tribunales,86.375
True,8,LineaE,Avenida La Plata,98.0
True,8,LineaE,Boedo,89.625
True,8,LineaE,Bolivar,98.75
True,8,LineaE,Catalinas,16.875
True,8,LineaE,Correo Central,39.125
True,8,LineaE,Emilio Mitre,68.875
True,8,LineaE,Entre Rios,83.75
True,8,LineaE,General Belgrano,32.625
True,8,LineaE,Independencia.H,80.125
True,8,LineaE,Jose Maria Moreno,65.71428571428571
True,8,LineaE,Jujuy,75.25
True,8,LineaE,Medalla Milagrosa,34.75
True,8,LineaE,Pichincha,46.75
True,8,LineaE,Pza. de los Virreyes,235.25
True,8,LineaE,Retiro E,77.125
True,8,LineaE,San Jose,60.875
True,8,LineaE,Urquiza,55.625
True,8,LineaE,Varela,55.625
True,8,LineaH,Caseros,128.875
True,8,LineaH,Cordoba,100.125
True,8,LineaH,Corrientes,72.625
True,8,LineaH,Facultad de Derecho,30.125
True,8,LineaH,Hospitales,469.25
True,8,LineaH,Humberto I,139.125
True,8,LineaH,Inclan,148.0
True,8,LineaH,Las Heras,139.125
True,8,LineaH,Once,383.125
True,8,LineaH,Patricios,282.0
True,8,LineaH,Santa Fe,144.875
True,8,LineaH,Venezuela,201.625
True,9,LineaA,Acoyte,248.375
True,9,LineaA,Alberti,121.42857142857143
True,9,LineaA,Carabobo,224.875
True,9,LineaA,Castro Barros,223.25
True,9,LineaA,Congreso,239.0
True,9,LineaA,Flores,264.25
True,9,LineaA,Lima,162.625
True,9,LineaA,Loria,194.125
True,9,LineaA,Pasco,59.875
True,9,LineaA,Peru,73.5
True,9,LineaA,Piedras,68.875
True,9,LineaA,Plaza Miserere,320.0
True,9,LineaA,Plaza de Mayo,172.5
True,9,LineaA,Primera Junta,324.5
True,9,LineaA,Puan,144.5
True,9,LineaA,Rio de Janeiro,232.875
True,9,LineaA,Saenz PeÃÂ±a ,153.625
True,9,LineaA,San Pedrito,611.75
True,9,LineaB,Angel Gallardo,308.25
True,9,LineaB,Callao.B,223.75
True,9,LineaB,Carlos Gardel,231.125
True,9,LineaB,Carlos Pellegrini,333.5
True,9,LineaB,Dorrego,176.5
True,9,LineaB,Echeverria,132.75
True,9,LineaB,Federico Lacroze,768.875
True,9,LineaB,Florida,84.25
True,9,LineaB,Leandro N. Alem,299.125
True,9,LineaB,Los Incas,216.5
True,9,LineaB,Malabia,356.375
True,9,LineaB,Medrano,327.125
True,9,LineaB,Pasteur,174.25
True,9,LineaB,Pueyrredon,208.25
True,9,LineaB,Rosas,684.375
True,9,LineaB,Tronador,95.25
True,9,LineaB,Uruguay,133.375
True,9,LineaC,Avenida de Mayo,91.875
True,9,LineaC,Constitucion,2729.0
True,9,LineaC,Diagonal Norte,40.25
True,9,LineaC,General San Martin,78.375
True,9,LineaC,Independencia,140.0
True,9,LineaC,Lavalle,83.75
True,9,LineaC,Mariano Moreno,67.75
True,9,LineaC,Retiro,964.75
True,9,LineaC,San Juan,126.75
True,9,LineaD,9 de julio,64.875
True,9,LineaD,AgÃÂ¼ero,227.875
True,9,LineaD,Bulnes,246.125
True,9,LineaD,Callao,186.0
True,9,LineaD,Catedral,158.5
True,9,LineaD,Congreso de Tucuman,624.5
True,9,LineaD,Facultad de Medicina,212.625
True,9,LineaD,Jose Hernandez,198.25
True,9,LineaD,Juramento,260.75
True,9,LineaD,Ministro Carranza,265.25
True,9,LineaD,Olleros,215.0
True,9,LineaD,Palermo,438.625
True,9,LineaD,Plaza Italia,192.25
True,9,LineaD,Pueyrredon.D,144.0
True,9,LineaD,Scalabrini Ortiz,236.0
True,9,LineaD,Tribunales,100.5
True,9,LineaE,Avenida La Plata,120.0
True,9,LineaE,Boedo,113.0
True,9,LineaE,Bolivar,83.375
True,9,LineaE,Catalinas,18.5
True,9,LineaE,Correo Central,44.0
True,9,LineaE,Emilio Mitre,83.25
True,9,LineaE,Entre Rios,97.375
True,9,LineaE,General Belgrano,40.375
True,9,LineaE,Independencia.H,110.125
True,9,LineaE,Jose Maria Moreno,83.71428571428571
True,9,LineaE,Jujuy,99.0
True,9,LineaE,Medalla Milagrosa,36.875
True,9,LineaE,Pichincha,58.375
True,9,LineaE,Pza. de los Virreyes,223.25
True,9,LineaE,Retiro E,69.0
True,9,LineaE,San Jose,67.625
True,9,LineaE,Urquiza,74.375
True,9,LineaE,Varela,52.5
True,9,LineaH,Caseros,137.75
True,9,LineaH,Cordoba,125.125
True,9,LineaH,Corrientes,104.125
True,9,LineaH,Facultad de Derecho,30.75
True,9,LineaH,Hospitales,428.375
True,9,LineaH,Humberto I,190.125
True,9,LineaH,Inclan,184.5
True,9,LineaH,Las Heras,186.25
True,9,LineaH,Once,406.5
True,9,LineaH,Patricios,273.625
True,9,LineaH,Santa Fe,179.5
True,9,LineaH,Venezuela,251.625
True,10,LineaA,Acoyte,310.25
True,10,LineaA,Alberti,133.625
True,10,LineaA,Carabobo,263.125
True,10,LineaA,Castro Barros,273.375
True,10,LineaA,Congreso,286.125
True,10,LineaA,Flores,286.25
True,10,LineaA,Lima,184.75
True,10,LineaA,Loria,238.75
True,10,LineaA,Pasco,82.125
True,10,LineaA,Peru,104.25
True,10,LineaA,Piedras,81.5
True,10,LineaA,Plaza Miserere,362.25
True,10,LineaA,Plaza de Mayo,163.625
True,10,LineaA,Primera Junta,318.0
True,10,LineaA,Puan,167.75
True,10,LineaA,Rio de Janeiro,287.0
True,10,LineaA,Saenz PeÃÂ±a ,168.875
True,10,LineaA,San Pedrito,657.375
True,10,LineaB,Angel Gallardo,387.125
True,10,LineaB,Callao.B,300.0
True,10,LineaB,Carlos Gardel,307.25
True,10,LineaB,Carlos Pellegrini,422.25
True,10,LineaB,Dorrego,201.875
True,10,LineaB,Echeverria,141.125
True,10,LineaB,Federico Lacroze,769.0
True,10,LineaB,Florida,134.75
True,10,LineaB,Leandro N. Alem,267.625
True,10,LineaB,Los Incas,224.0
True,10,LineaB,Malabia,406.25
True,10,LineaB,Medrano,440.625
True,10,LineaB,Pasteur,251.375
True,10,LineaB,Pueyrredon,280.125
True,10,LineaB,Rosas,656.375
True,10,LineaB,Tronador,126.125
True,10,LineaB,Uruguay,195.375
True,10,LineaC,Avenida de Mayo,114.0
True,10,LineaC,Constitucion,2429.25
True,10,LineaC,Diagonal Norte,53.375
True,10,LineaC,General San Martin,108.0
True,10,LineaC,Independencia,159.25
True,10,LineaC,Lavalle,110.25
True,10,LineaC,Mariano Moreno,89.5
True,10,LineaC,Retiro,906.5
True,10,LineaC,San Juan,140.0
True,10,LineaD,9 de julio,84.0
True,10,LineaD,AgÃÂ¼ero,281.5
True,10,LineaD,Bulnes,338.75
True,10,LineaD,Callao,234.375
True,10,LineaD,Catedral,178.125
True,10,LineaD,Congreso de Tucuman,670.25
True,10,LineaD,Facultad de Medicina,279.75
True,10,LineaD,Jose Hernandez,227.0
True,10,LineaD,Juramento,330.25
True,10,LineaD,Ministro Carranza,288.5
True,10,LineaD,Olleros,246.625
True,10,LineaD,Palermo,432.75
True,10,LineaD,Plaza Italia,267.5
True,10,LineaD,Pueyrredon.D,182.625
